31,139.6387944,35.4552786,34,3,2010-10-10T00:00:00Z,pic,text,運河パーク,url,3.39,3.72,3.64,3.39,0,0,0,3.71
32,139.63287,35.4539121,6,7,2010-10-10T00:00:00Z,pic,祝日に開催,満船飾,http://www.nippon-maru.or.jp/event/mansen.html,3.3,4.1,3.1,4,0,4,0,3.8
33,139.6250789,35.4538955,29,3,2010-10-10T00:00:00Z,pic,text,掃部山公園,http://www.city.yokohama.lg.jp/nishi/miryoku/kouen/kamonyamakoen.html,3.35,3.26,3.61,3.25,0,0,0,3.37
34,139.6404555,35.4546232,37,5,2010-10-10T00:00:00Z,pic,text,海外移住資料館,http://www.jomm.jp/,3.43,3.47,3.78,3.8,4.63,0,0,3.89
35,139.6366807,35.4552036,13,7,2010-10-10T00:00:00Z,pic,11月〜2月に開催(2016年),コスモ ワールド イルミネーション,http://cosmoworld.jp/,3.33,4,3.8,3.58,0,4.45,0,3.95
36,139.629795,35.45911,30,3,2010-10-10T00:00:00Z,pic,text,グランモール公園,url,3.37,3.84,3.38,3.64,0,0,0,3.57
37,139.6316896,35.4499709,15,4,2010-10-10T00:00:00Z,pic,text,鉄道発祥記念碑,url,3.31,3.83,3.81,2.92,0,0,0,2.88
38,139.639083,35.452036,36,4,2010-10-10T00:00:00Z,pic,text,万国橋,url,3.4,3.64,3.56,3.45,0,0,0,3.65
39,139.642178,35.4446993,12,4,2010-10-10T00:00:00Z,pic,text,ボート・トレイン横浜港駅跡,url,3.32,3.41,3.73,3.5,0,0,0,3.41
40,139.6401278,35.4521373,14,4,2010-10-10T00:00:00Z,pic,text,旧税関事務所遺構,http://www.city.yokohama.lg.jp/naka/sighthist/etizu/04.html,3.31,3.23,3.59,3.38,0,0,0,3.05
41,139.642178,35.4446993,39,3,2010-10-10T00:00:00Z,pic,text,山下臨港線プロムナード,url,3.4,3.49,3.45,3.47,0,0,0,3.65
42,139.6295464,35.4565801,35,5,2010-10-10T00:00:00Z,pic,展示内容が子供向けなので、大人が行くと若干物足りなさを感じる。ただ、最新の技術を小学生にも分かりやすく伝わるようにと展示に工夫が凝らされていて、好感がもてた。夏休みなどに家族連れで行くと子供が喜ぶと思う。,三菱みなとみらい技術館,http://www.mhi.co.jp/museum/,3.4,4.07,3.59,3.64,4.09,0,0,3.96
43,139.6464765,35.44770492,383,3,2016-01-14T08:40:19.094Z,uploaded_pic/5-46-20130831112233.JPG,海に面した公園。その時々でイベントが催され、私が観光したときは大道芸が行われていた。,山下公園,http://www.city.yokohama.lg.jp/kankyo/park/yokohama/kouen008.html,4.33,3.82,3.32,2.69,0,0,0,3.78
44,139.6480295,35.44251307,62,3,2010-10-10T00:00:00Z,uploaded_pic/5-47-20130831223850.jpg,中華街の総合エンターテイメント施設。大規模なフードコートや、中華街のお土産ショップ、衣装レンタル、トリックアートミュージアムなどがある。,横浜大世界,http://www.daska.jp/top.html,3.44,3.62,0,3.11,3.21,0,0,3.88
45,139.6447223,35.44815198,19,1,2010-10-10T00:00:00Z,uploaded_pic/31-48-20131006112233.jpeg,創業から40年以上の老舗のレストランです。日本では北欧料理をいただけるレストランが少ないので、記念日などでの食事におすすめです。,北欧料理レストラン「スカンディヤ」,http://www.scandia-yokohama.jp/,3.35,3.62,0,3.3,3.5,4.23,3.77,3.86
46,139.6451944,35.4475052,10,2,2010-10-10T00:00:00Z,uploaded_pic/31-49-20131006112233.jpeg,神奈川県観光協会が運営し、神奈川の名産品を紹介・販売するアンテナショップです。シルクセンターの1階にあります。神奈川県は隠れたお茶の生産地（足柄茶）ですので、ぜひ試してください。,物産・観光プラザ「かながわ屋」 ,http://www.kanagawaya.com/,3.33,3.64,0,4,3.79,0,0,3.75
47,139.6447223,35.4481782,2,1,2010-10-10T00:00:00Z,uploaded_pic/31-50-20131006112233.jpeg,大桟橋近くにあるラーメン屋さんです。一見、ラーメン屋ではなく、カフェではないかと思う外観です。ラーメン屋ではありますが、激辛カレーも食べることができます。,ザ・ラーメン屋,url,3.25,4,0,2,4,3,3,3
48,139.6404523,35.45469607,15,1,2010-10-10T00:00:00Z,pic,JICA横浜の3階にあるカフェですが、一般の人々も利用できます。世界各地の料理を食べることができますし、イスラム教徒の皆さん用のHALAL　MEATを使用したメニューまで用意されています。特にランチは手ごろな値段設定です。,ポート テラス カフェ,https://www.jica.go.jp/yokohama/office/restaurant/,3.35,3.62,0,3.38,4.46,3.88,3.18,3.5
49,139.6349162,35.4473304,18,1,2010-10-10T00:00:00Z,pic,明治初期の開港当時の西洋風の建物をさのまま再現した概観です。高島屋（横浜駅店、新横浜駅店）などにも支店があり、横浜でも有数の老舗です。レストラン、酒場、カフェがあります。ある推理小説の舞台になったといううわさもあります。,馬車道十番館,http://www.yokohama-jyubankan.co.jp/,3.35,3.72,0,2.93,3.66,4.35,3.88,4.25
50,139.6477586,35.44337972,1,1,2010-10-10T00:00:00Z,pic,中華街付近でお茶をしたいときに、おすすめのカフェです。もちろん、チャイが中心のメニューですが、ベトナムコーヒーやラッシーなどもあります。お茶だけではなく、珍しいエスニック料理の食事もできます。,Chai Tea Caf_,http://www.chaiteacafe.jp/,4,5,0,4,3,4,4,4
51,139.6496522,35.44477515,19,1,2010-10-10T00:00:00Z,pic,ホテルニューグランドの1階にあるカフェです。メニューにはデザート類が多いのですが、昔ながらの洋食もあります。ドリア、ナポリタン、プリンアラモードは、このカフェが発祥だと言われています。山下公園越しの港が見られ、横浜らしい雰囲気を味わえます。,ザ・カフェ ,http://www.hotel-newgrand.co.jp/,3.36,3.92,0,3.5,3.21,3.93,3.64,4.39
52,139.6560681,35.43890131,1,1,2010-10-10T00:00:00Z,pic,港の見える丘公園の中の神奈川近代文学館の中にあるカフェです。公園に来て、港の景色を楽しむのもよいのですが、神奈川県に縁がある作家は多いので、展示を見るのもおもしろいです。近くには大佛次郎記念館もありますので、文学の散歩の途中に立ち寄るとよいでしょう。,神奈川近代文学館 喫茶室 ,http://www.kanabun.or.jp/,2.96,3.5,0,3,3,4,3,3.5
53,139.6487027,35.44080992,22,1,2010-10-10T00:00:00Z,uploaded_pic/31-56-20131006181111.jpg,横浜に居留地があった1924年に創業した洋菓子屋です。その当時に、付近に住む外国人の要望に応えて、持ち込むレシピどおりにケーキを作っていたそうです。ケーキ以外にも、ヨーロッパの伝統的な洋菓子がいっぱいあり、選ぶのが困るほどでした。,喜久家洋菓子舗 ,http://kiku-ya.jp/,3.38,3.84,0,3.07,3.6,3.7,3.64,3.89
54,139.6497113,35.44040783,8,2,2010-10-10T00:00:00Z,pic,全国的にも有名な老舗の靴屋の元町の本店です。全国のデパートにも支店があるので、多くの方が知っていると思います。店員さんに相談しやすく、本当に歩きやすい靴を用意していただけますので、靴や足に悩みがある人にはおすすめです。,ミハマ元町本店,http://www.mihama-shoes.co.jp/,3.31,3.7,0,3.67,3.75,0,0,4
55,139.6467836,35.439866,17,2,2010-10-10T00:00:00Z,pic,「ミハマの靴、キタムラの鞄」とよく言われ、おなじみの「K」のロゴマークとともに、有名な老舗鞄屋です。キタムラも、全国に多くの支店があります。最近は、カラフルな色づかいのものが増えているので、ぜひ覗いてみてはいかがでしょうか。,キタムラ元町本店,http://www.motomachi-kitamura.com/,3.34,3.71,0,3.28,3.5,0,0,4.12
56,139.6475387,35.45114935,4,1,2015-11-18T10:19:50.669Z,pic,このカフェは横浜港の大桟橋の上にあり、横浜港、ベイブリッジが目の前にあります。ランチタイムも風景がきれいですが、夜のライトアップされた夜景はロマンチックな雰囲気があります。ぜひ、カップルで訪問してください。,Harbor's Cafe 横浜港大さん橋店,http://www.itca-1975.co.jp/harbor_osan/,3.27,3.17,0,3.5,3,4.17,3.5,4.5
58,139.648397,35.44161714,3,1,2010-10-10T00:00:00Z,uploaded_pic/31-61-20131007181111.jpg,フカヒレ料理の有名な中華料理店です。中華街に二軒あります。,三国志,url,3.2,4.17,0,3.5,3.67,3.67,3.83,4
59,139.6476567,35.44206292,86,4,2010-10-10T00:00:00Z,uploaded_pic/31-62-20131007181111.jpg,海の神様です。入口でお詣りの方法を教えてくれます。,横濱媽祖廟(よこはままそびょう),http://www.yokohama-masobyo.jp/,3.66,3.63,3.36,3,0,0,0,3.74
60,139.6464819,35.44358381,6,1,2010-10-10T00:00:00Z,uploaded_pic/31-63-20131007181111.jpg,中華街のお寿司屋さんです。平日のランチがお値打ちです。,すしざんまい,url,3.31,3.9,0,5,3.88,3.88,3.88,4.12
61,139.645189,35.44248248,192,4,2010-10-10T00:00:00Z,uploaded_pic/31-64-20131007181111.jpg,中華街の中心にあります。中華街に来たら、まずお参りを。,関帝廟,http://www.yokohama-kanteibyo.com/,3.99,3.63,3.1,2.64,0,0,0,3.74
62,139.650017,35.44122817,3,1,2010-10-10T00:00:00Z,uploaded_pic/31-65-20131007181111.jpg,カップが選べるカフェです。元町でのショッピンクの途中に休める場所です。,珈琲・紅茶　無,url,3.11,3,0,1.5,2.75,3.25,2.75,2.5
63,139.6547806,35.43875009,29,1,2010-10-10T00:00:00Z,pic,山手111番館の喫茶室です。ローズガーデンに面しています。,えの木てい,http://www.enokitei.jp/,3.37,3.28,0,2.77,3.35,4.04,3.46,4.11
64,139.6553385,35.43961546,6,1,2010-10-10T00:00:00Z,pic,大佛次郎記念館の中にあります。作品から店名を取り、大佛夫人が始めたそうです。,ティールーム霧笛,url,3.3,3,0,3,3.42,4.17,3.5,4.25
65,139.6529138,35.43765744,4,5,2010-10-10T00:00:00Z,pic,猫をテーマとした美術作品が集まっています。藤田嗣治の作品もあります。猫好きにはいちおしです。,ヨコハマ猫の美術館,url,3.22,2.83,4,3,3.5,0,0,3
66,139.6506554,35.44084794,29,1,2010-10-10T00:00:00Z,uploaded_pic/31-69-20131007181111.jpg,元町の老舗のパン屋です。日本で一番古い手作りパン屋で、月曜日が定休日です。,ウチキパン,http://www.uchikipan.com/,3.39,3.72,0,3.39,3.72,3.59,3.59,3.71
67,139.6426034,35.44807288,101,4,2010-10-10T00:00:00Z,uploaded_pic/31-70-20131007190925.jpg,帝冠様式と呼ばれるキングの塔があります。6階屋上（一般立ち入り可能）から横浜港が一望できます。,神奈川県庁本庁舎,http://www.pref.kanagawa.jp/cnt/f380088/,3.79,3.84,3.54,3.39,0,0,0,3.7
68,139.6448162,35.44536535,1,1,2010-10-10T00:00:00Z,uploaded_pic/31-71-20131007191710.jpg,みなとみらい線の日本大通り駅周辺にある昔ながらの洋食屋さんです。ピザやパスタが専門とのことですが、日本の伝統的な洋食もメニューにあります。ランチタイムには大賑わいでした。おひとり様でも入りやすいですよ。,レストラン　トレビ,url,3.18,4,0,0,3.5,4,4,0
69,139.6508083,35.44142331,1,1,2010-10-10T00:00:00Z,uploaded_pic/31-72-20131007192246.jpg,みなとみらい線の元町・中華街駅前の元町入口にあります。小さなクレープ屋さんで、ショッピング途中のおやつにぴったりです。お店の前のテーブル以外にも、元町の通りにはベンチがありますので、座ってゆっくり食べられます。,CREPE　ドン,url,3.2,4,0,4.5,3,4,3.5,4
70,139.646506,35.44377894,20,1,2010-10-10T00:00:00Z,uploaded_pic/31-73-20131007192922.jpg,明治27年創業の中華街のブタまん屋です。横浜中華街で最大規模のブタまんだそうです。角煮まん、焼き豚などもありますし、お取り寄せもできるそうです。中華街には本店以外にも、ほかに3店舗あります。,ブタまんの江戸清本店,url,3.36,3.73,0,3.5,3.46,3.39,3.36,4.23
71,139.6442503,35.44291646,9,1,2010-10-10T00:00:00Z,uploaded_pic/31-74-20131007193457.jpg,1階は中華の食材・お土産とカフェ、2階・3階は中華のファーストフードのお店があります。かなりカジュアルなお店ですので、中華街の散策中にふらっと入れそうです。,聘珍茶寮,url,3.33,4,0,3,3.86,3.1,3.76,3.5
72,139.6468896,35.44403526,16,1,2010-10-10T00:00:00Z,pic,朝陽門近くのローズホテルの1階にあります。四川料理の専門店で、やはり麻婆豆腐が有名だそうです。,重慶飯店,http://www.rosehotelyokohama.com,3.34,4.08,0,3.38,3.57,3.93,3.61,3.77
73,139.6456477,35.44364783,36,1,2010-10-10T00:00:00Z,uploaded_pic/31-76-20131007181111.jpg,創業120年の日本最古の中華レストランです。日本国内だけではなく、香港やバンコクにも支店があり、百貨店でも食品を売っています。広東料理ですので、日本人には食べやすいと思います。,聘珍樓横浜本店,http://www.heichin.com/,3.42,3.94,0,3.83,3.47,4.1,3.88,4.15
74,139.6460313,35.43900052,1,2,2010-10-10T00:00:00Z,pic,岩手県一戸町の産品を中心に岩手県産品を販売するアンテナショップです。店員さんのお話では、安心・安全にこだわる食材を販売しているそうです。元町商店街のJR石川町駅側にありますので、元町でのショッピングの途中に寄ることができます。,ナチュラルエッセイ,url,3.14,3.5,0,0,0,0,0,0
75,139.6286666,35.45895101,5,1,2010-10-10T00:00:00Z,pic,ランドマークタワー5階のタワーダイニングにあります。アメリカ料理とともに、ジャズの生演奏が楽しめます。事前に窓際席を予約すると、みなとみらいの夜景も楽しめますよ。,MANGIA MANGIA,url,3.32,3.9,0,3,3.88,4.2,4.1,4
76,139.6329367,35.45629432,11,1,2010-10-10T00:00:00Z,pic,ニンニク料理の専門店です。しかし、オリーブオイルをベースににんにくのソースを作っているせいか、とてもまろやかな味の料理が多いです。元気になりたい時にどうぞ。,ガーリックジョーンズ,url,3.32,4.12,0,3.5,3.62,3.8,4.17,3.67
78,139.6428287,35.44633706,39,5,2010-10-10T00:00:00Z,uploaded_pic/31-81-20131007211838.jpg,横浜文化情報センター内にあり、日本で珍しい新聞の博物館です。カフェやミュージアムショップも併設されています。みなとみらい線の日本大通り駅のすぐ近くです。,日本新聞博物館,http://newspark.jp/newspark/,3.38,4.07,3.93,3.72,3.72,0,0,3.76
79,139.6249062,35.46312495,46,5,2010-10-10T00:00:00Z,pic,たくさんの鉄道模型、壮大なジオラマが見どころ。,原鉄道模型博物館,http://www.hara-mrm.com/,3.45,3.78,3.65,3.28,3.36,0,0,4.17
80,139.6307212,35.45515253,6,1,2010-10-10T00:00:00Z,pic,台湾の小皿料理のレストランです。ランチメニューが充実していて、夕方には105円の小皿料理もあるそうです。お値打ちですね。ランドマークタワー5階にありますので、夜は夜景もきれいです。,阿里山城,url,3.3,3.9,0,4.25,3.4,3.9,3.4,3.83
81,139.6291977,35.4588929,1,1,2010-10-10T00:00:00Z,pic,本格的なタイ料理の店で、店内にハーブやスパイスが飾られています。落ち着いた雰囲気の中で、アジアンテーストを楽しむことができます。,mm THAI,url,3.22,5,0,5,5,5,5,5
82,139.6444649,35.44535508,6,1,2010-10-10T00:00:00Z,pic,関内のホテルJALシティの1階にあるカフェ＆レストランです。ランチタイムが女性に大人気です。特製サラダ、デザートが特におすすめです。,シルク,url,3.11,4,0,4,3.7,4.1,4.1,4
83,139.631955,35.45599151,3,1,2010-10-10T00:00:00Z,pic,イタリアンが基本ですが、和風、洋風の様々な料理が楽しめます。お値打ちの料金で、女子会を楽しめます。ランチタイムも大人気のようです。,Italian baru TriBeCa,url,3.3,0,0,4,4,4,0,0
84,139.642362,35.44491806,21,1,2010-10-10T00:00:00Z,pic,横浜銘菓「ありあけハーバー」の本店で、多くのオリジナルスイーツが販売されています。カフェも併設されているので、その場でおいしいお菓子を楽しめますよ。,ハーバーズムーン,url,3.35,3.54,0,3.5,3.11,3.65,3.46,3.67
85,139.6313864,35.45474178,40,1,2010-10-10T00:00:00Z,pic,横浜ロイヤルパークホテルの70階にあり、横浜港を一望できます。特に夜景はすばらしいです。,スカイラウンジシリウス,url,3.42,4.08,0,3.75,3.66,4.17,3.86,4.25
86,139.6390039,35.45281908,3,1,2010-10-10T00:00:00Z,pic,ナビオス横浜ホテルの3階にあります。赤レンガ倉庫とベイブリッジが目の前で見られます。,シーメンズクラブ,url,3.3,3.5,0,0,3.5,3.5,3.5,3
87,139.6465355,35.4429252,17,1,2010-10-10T00:00:00Z,pic,創業50余年の上海料理店の老舗です。孫麻婆豆腐が絶品です。濃厚ではありますが、少々辛目の味付けかも。本館以外にも、新館、別館、土産館が中華街にあります。,四五六菜館本館,url,3.32,3.82,0,3.25,3.39,3.46,3.46,3.81
88,139.645417,35.4436297,9,1,2010-10-10T00:00:00Z,pic,水餃子が美味しい中華料理店です。休日は行列ができてることも！,山東（サントン）,url,3.32,3.75,0,2,3.25,3.25,2.92,4.3
89,139.6232915,35.44623218,110,3,2010-10-10T00:00:00Z,pic,「誰もが気軽に訪れ、憩い、癒される動物園 小さな子どもが初めて動物 に出会い、ふれあい、命を感じる動物園」をコンセプトとした、横浜市営の動物園です。家族で出かけると、みんなが楽しめます。ただし、中心部から少し離れているので、横浜市営バスを利用した方がよいでしょう。近くには野毛山公園があります。,野毛山動物園,http://www2.nogeyama-zoo.org/,3.84,3.4,3.66,3.2,4.81,0,3.61,3.72
90,139.649215,35.44032632,34,1,2010-10-10T00:00:00Z,uploaded_pic/31-167-20131026182722.jpg,元町の裏通りにある白い異人館風のフレンチレストランです。1階は洋風のレストラン、2階は和風の座敷になっていますので、お好みの方で食事を楽しめます。,仏蘭西料亭　霧笛楼,url,3.45,3.85,0,3.17,3.72,4.38,4.39,4.03
91,139.6412677,35.44730418,103,4,2010-10-10T00:00:00Z,uploaded_pic/31-94-20131008192418.jpg,横浜開港50周年を記念し、市民の寄付金により、1917年に建設されました。「ジャックの塔」を持ち、横浜の代表的建造物です。展示からは港町としての歴史がわかります。,横浜市開港記念会館,http://www.city.yokohama.lg.jp/naka/kaikou/,3.85,3.84,3.77,3.38,0,0,0,4.01
92,139.6451837,35.44734788,35,5,2010-10-10T00:00:00Z,uploaded_pic/31-95-20131008112233.jpeg,横浜は開港以来、外国人が多く居住してきたおかげで、シルクの街としての歴史もあります。日本の養蚕産業の発展、絹貿易の歴史が展示されていますし、体験学習の施設、ミュージアムショップも併設されています。,シルク博物館,http://www.silkmuseum.or.jp/,3.37,3.62,3.67,3.03,3.11,0,0,3.24
93,139.643864,35.44690213,26,4,2010-10-10T00:00:00Z,uploaded_pic/31-96-20131008194352.jpg,日本では最古のプロテスタント教会です。ゴシック様式の建物で、みなとみらい線の日本大通り駅から、大桟橋に向かう途中にあります。,横浜海岸教会,http://www.kaiganchurch.or.jp/,3.35,3.75,3.77,3,0,0,0,3.44
94,139.6528119,35.43932394,0,,2010-10-10T00:00:00Z,pic,フレンチ料理のレストランですが、建物は歴史的建造物です。明治100年際を記念して、1967年に建てられました。,山手十番館,url,0,0,0,0,0,0,0,0
95,139.6529621,35.43758445,17,5,2010-10-10T00:00:00Z,pic,北原照久氏のブリキ玩具,ブリキのおもちゃ館,http://www.toysclub.co.jp/muse/tintoy.html,3.34,3.29,3.55,3.2,3.6,0,0,3.75
96,139.6468896,35.44609207,3,1,2010-10-10T00:00:00Z,pic,県民ホールの6階にあるフレンチレストランです。窓際席から、横浜港、大桟橋、山下公園、ベイブリッジが望めます。,英一番館,url,3.28,4,0,0,4,4,4,4
97,139.6433383,35.44610676,24,5,2010-10-10T00:00:00Z,uploaded_pic/31-100-20131008112233.jpeg,ユーラシア大陸（ヨーロッパとアジア）を対象とした博物館です。東洋学者江上波夫さんが横浜市に寄贈した考古・歴史・美術・民族資料約2500点、文献資料約25000点をもとに、2003年に開館されました。展示品はやや専門的ですが、ヨーロッパとアジアの文化を連続的に捉えようとする博物館の目的は斬新です。,横浜ユーラシア文化館,http://www.eurasia.city.yokohama.jp/,3.34,3.88,3.69,3.44,3.71,0,0,3.24
98,139.6473509,35.44544249,1,1,2010-10-10T00:00:00Z,pic,創業以来40年が経過する老舗のイタリアンレストランです。常連さんが多く、親しみやすいレストランです。,ローマステーション,url,3.18,3.5,0,0,3,3,3,3
99,139.6524149,35.43817011,29,4,2010-10-10T00:00:00Z,uploaded_pic/31-102-20131008201947.jpg,1863年に横浜に居留していた英米人が、日本で初めて建てたイギリス国教会の教会です。当時はイギリス寺と呼ばれたそうです。現存の建物は、戦後にアメリカの援助で修復したものです。,横浜山手聖公会,http://anglican.jp/ssi-def/yamate/,3.39,3.37,3.82,3.59,0,0,0,3.8
100,139.6361393,35.44907843,81,5,2010-10-10T00:00:00Z,pic,中世鎌倉、戦国後北条、開国と文明開化など、日本の歴史の主要な舞台となった時期の神奈川県の歴史を紹介しています。1904年に建設された旧横浜正金銀行の建物を利用しています。今でも馬車道のシンボル的な建築物です。,神奈川県立歴史博物館,http://ch.kanagawa-museum.jp/,3.63,3.87,3.76,3.34,3.79,0,0,3.72
101,139.6384192,35.45598583,70,6,2010-10-10T00:00:00Z,pic,湯河原温泉と熱海温泉の源泉の湯を運び入れる温泉です。観光で疲れた時に休める場所として良いと思います。,横浜みなとみらい万葉倶楽部,http://www.manyo.co.jp/mm21/,3.85,3.77,0,3.58,3.63,0,0,0
102,139.643225,35.449619,112,3,2010-10-10T00:00:00Z,pic,大さん橋国際客船ターミナルのつけねから左手方向へ延びている防波堤が、上から見ると象の鼻に似ていることから、通称「象の鼻」と呼ばれるようになりました。横浜港は象の鼻地区から始まったとのことです。開港150周年の平成21年6月2日（開港記念日）に、オープンしました。,象の鼻パーク,http://www.city.yokohama.lg.jp/kowan/guide/gaiyou/zounohana/,3.83,3.46,3.5,3.43,0,0,0,3.49
103,139.6546841,35.44063816,151,3,2010-10-10T00:00:00Z,uploaded_pic/31-109-20131009112233.JPG,山下公園と並んで、横浜を代表する公園です。横浜港の眺望がすばらしく、特に夜景の美しさは有名です。終戦直後の1948年にヒットした流行歌「港が見える丘」にちなんで命名され、1962年に開園したそうです。園内には大佛次郎記念館、神奈川近代文学館などもあります。,港の見える丘公園,http://www.city.yokohama.lg.jp/kankyo/park/yokohama/kouen007.html,3.96,3.45,3.57,3.06,0,0,0,3.83
